Customer_ID,Age,Gender,Category,Product_ID,Sales,Quantity,Discount,Profit,Date,Region,Payment_Method
12396.0,Unknown,,Groceries,175007,8576.05,26,0.55,4106.42,2023-09-27,Unknown,
,Unknown,Male,Home Decor,834360,5324.73,4,0.38,1270.8,2025-01-29,West,Cash
85033.0,32,,Toys,359357,-163.57,23,0.85,1832.05,2024-06-29,West,Card
,Unknown,Male,Clothing,321097,3861.2,19,0.79,4932.1,2024-04-30,North,Card
67100.0,Unknown,Male,Home Decor,763564,6050.79,0,0.74,3203.66,2023-06-06,Central,Card
45726.0,28,Female,Electronics,379670,602.29,34,,1965.53,2025-02-26,South,Cash
32443.0,Unknown,,Misc,488219,2048.23,-1,-0.19,2600.21,2023-11-14,North,
68441.0,Unknown,Male,Groceries,861927,1063.9,50,0.77,607.86,2024-02-29,West,UPI
9815.0,Unknown,,Clothing,178733,1972.61,31,0.35,1802.24,2023-07-23,West,Card
86656.0,57,,Groceries,550756,4396.09,32,1.17,2226.0,2024-05-20,North,Cash
24390.0,26,Female,Misc,401868,9167.38,18,0.03,3541.09,2023-07-22,East,Card
35800.0,34,,Groceries,658084,2442.89,2,0.12,1113.82,2024-08-15,Central,Card
33009.0,Unknown,Male,Misc,997905,319.46,5,1.07,1522.84,2024-08-14,West,Cash
74591.0,Unknown,,Clothing,747630,4274.21,0,0.67,2041.75,2023-12-11,East,
91068.0,Unknown,Female,Groceries,397841,3999.19,15,0.01,2517.47,2024-10-18,North,Card
27307.0,23,Male,Electronics,826938,9697.45,-2,1.13,974.37,2024-12-17,West,
12479.0,34,Female,Electronics,200046,1891.67,24,0.16,1102.1,2024-11-03,Central,UPI
14682.0,36,,Misc,111367,3486.2,7,-0.05,3255.67,2024-07-28,North,Cash
36439.0,20,,Toys,463745,9319.08,26,0.46,4295.25,2024-04-25,East,Cash
14977.0,Unknown,,Groceries,420261,1309.73,10,0.56,2696.59,2023-12-02,Central,UPI
1474.0,Unknown,,Electronics,241082,8197.68,49,-0.11,1030.35,2024-02-03,North,
6549.0,55,Female,Toys,340774,3091.54,30,1.19,767.17,2023-05-27,West,Cash
79751.0,Unknown,,Home Decor,635514,1958.33,49,0.72,4795.17,2025-03-02,West,
91457.0,27,,Clothing,600819,9616.72,33,0.58,3066.92,2023-05-31,East,UPI
46232.0,25,Male,Misc,686965,7968.28,23,0.46,3648.34,2024-08-27,South,Cash
62026.0,62,,Toys,484384,8832.98,3,0.71,2359.49,2024-05-20,Central,Cash
70497.0,Unknown,Male,Electronics,75516,4033.99,-3,0.73,11.12,2023-06-23,West,Card
21864.0,Unknown,,Clothing,681825,3491.73,7,0.38,2054.24,2024-04-11,Unknown,
95322.0,Unknown,Male,,221798,7356.83,-5,0.03,122.89,2023-12-09,North,
77091.0,Unknown,Female,Clothing,400657,197.01,-3,0.09,3251.1,2024-10-10,East,UPI
36065.0,61,,Clothing,596724,358.57,2,0.19,3082.91,,North,Cash
98819.0,60,,Groceries,531015,420.94,46,-0.17,1893.25,2023-06-24,East,UPI
89623.0,20,Female,Toys,972795,4358.57,11,-0.05,1492.06,2025-01-27,Central,Cash
12661.0,40,Male,,565248,8703.07,40,0.32,4710.66,2024-11-03,North,Card
91666.0,37,Female,Electronics,60165,2695.82,-2,0.51,4262.5,2024-05-17,East,Card
92936.0,Unknown,Female,Home Decor,372484,5031.44,12,0.11,3616.65,2024-10-09,East,UPI
82263.0,55,Male,Clothing,245425,8885.85,-3,0.01,3969.41,2023-07-10,East,UPI
80196.0,28,Female,Home Decor,538786,8847.78,36,0.34,4590.77,2024-09-24,Unknown,Cash
62445.0,Unknown,,Clothing,443813,1744.77,39,0.92,2060.35,2023-09-27,Central,Cash
54169.0,Unknown,,Clothing,878215,4393.67,43,-0.03,3695.47,2024-10-25,North,
42722.0,46,Female,Clothing,159695,2698.89,13,1.18,1060.42,2024-01-19,East,UPI
,19,,Clothing,22815,5193.18,49,0.66,3261.89,2023-11-09,Central,
31830.0,Unknown,,Electronics,289094,-357.72,-1,0.15,706.68,2025-01-26,Central,UPI
7910.0,Unknown,,Clothing,288579,125.5,24,0.85,4853.96,2023-12-25,South,UPI
87135.0,40,Male,Home Decor,144723,5016.51,18,0.05,3362.16,2024-04-04,West,Card
35222.0,51,,Electronics,571407,2375.89,45,0.12,385.39,2023-08-06,West,UPI
69702.0,64,,Clothing,549956,29.22,13,0.2,,2023-07-30,Unknown,
22472.0,Unknown,Male,Misc,289667,2952.55,41,0.59,2545.56,2024-01-23,West,Cash
60579.0,55,,Home Decor,108326,3561.53,20,0.85,592.38,2025-03-02,North,UPI
91886.0,46,Male,Electronics,978264,2898.03,16,-0.05,2807.85,2025-03-03,East,Card
,Unknown,,Electronics,264929,7752.18,16,0.06,186.57,2024-01-26,West,
12744.0,41,Female,Home Decor,668806,6175.38,33,0.39,2115.43,2024-09-13,West,Card
45136.0,Unknown,,Home Decor,474561,5552.46,25,0.02,3973.83,2024-01-30,East,Card
46722.0,53,Female,Electronics,830750,-12.28,-2,0.22,2323.11,2023-10-04,Unknown,Card
7139.0,52,Male,Home Decor,751118,4842.48,11,0.83,270.88,2025-02-22,West,Cash
25895.0,44,Male,Home Decor,483195,2146.86,-1,0.97,3209.83,2025-03-29,,
,Unknown,Male,Toys,70437,9844.61,48,1.02,4893.5,2023-12-04,Central,UPI
84586.0,Unknown,,Toys,972791,9877.12,-5,0.94,3363.25,2024-09-15,Unknown,Card
,Unknown,Male,Clothing,141523,2418.01,-5,0.93,1170.39,2023-06-08,East,UPI
92954.0,Unknown,Female,Toys,408031,4505.99,39,0.55,2674.47,2025-01-19,East,
66926.0,22,Male,Clothing,457081,4917.18,28,0.98,3665.51,2023-08-30,South,Cash
94199.0,Unknown,Female,Home Decor,116471,7344.11,41,1.04,1465.83,2024-04-21,North,UPI
4562.0,31,Male,Electronics,984258,1610.07,-3,0.03,1626.69,2024-07-24,Central,
17205.0,51,,Groceries,95506,633.83,19,-0.05,3865.22,2025-02-01,West,Cash
10180.0,46,Male,Home Decor,486882,8210.17,45,1.18,3757.7,2024-10-24,Unknown,Cash
54638.0,Unknown,,Electronics,604185,6960.55,-5,0.62,-61.63,2024-11-30,Central,UPI
73821.0,Unknown,Male,Clothing,594794,1632.88,9,0.81,4249.71,2023-10-06,Central,Cash
20256.0,Unknown,Female,Clothing,998369,8722.99,14,0.72,2424.33,,,
10944.0,25,Male,Clothing,38204,17.0,10,-0.15,4411.06,2023-08-12,South,Cash
71838.0,64,Female,Misc,808561,1547.34,6,0.07,3904.75,2024-02-21,East,Cash
60513.0,28,,Home Decor,480705,5198.8,24,0.48,2325.05,,Central,Cash
34310.0,Unknown,Male,Electronics,456609,1487.51,2,0.66,1416.51,2023-07-04,North,Cash
5754.0,18,,Home Decor,117272,7376.03,27,-0.12,3136.46,2023-08-12,North,Cash
51979.0,46,Female,Clothing,782513,3280.62,45,0.74,1431.84,2023-11-09,South,Cash
97574.0,Unknown,,Groceries,742696,1380.41,-2,1.18,834.59,2025-05-03,Central,Cash
34773.0,Unknown,Female,Misc,160806,2609.43,37,0.89,941.62,2023-06-08,Central,Card
75541.0,Unknown,Female,Home Decor,823904,680.2,9,0.36,4638.71,2025-04-09,South,Card
21232.0,Unknown,Female,Home Decor,744981,6637.76,-3,1.15,323.46,2024-06-18,Central,UPI
95987.0,Unknown,Male,Toys,810001,8326.97,6,1.1,4459.4,2024-10-03,South,Card
23124.0,Unknown,Male,Misc,471984,7219.21,-4,0.87,4066.15,2025-04-09,Central,Card
6133.0,45,,Clothing,537227,3191.77,28,-0.16,1429.23,2023-11-09,North,
60165.0,29,Female,Electronics,195272,4088.26,6,1.03,4700.9,2024-08-19,Unknown,Card
33514.0,Unknown,Female,Groceries,561995,-317.47,31,0.31,4234.09,2024-02-12,South,UPI
49952.0,25,,Home Decor,101609,7395.78,4,0.1,4647.41,2023-10-11,North,Cash
87301.0,41,Male,Misc,857995,8533.82,40,1.03,320.1,2023-08-10,East,UPI
83819.0,42,Male,,884966,9325.36,31,0.6,2895.44,2023-07-12,North,Cash
49500.0,43,,Home Decor,153070,3864.2,7,,,2025-01-01,South,UPI
52500.0,Unknown,Female,Electronics,455837,2787.9,23,0.86,2682.29,2024-04-16,North,Card
17707.0,48,Male,,47735,5323.56,8,0.82,1075.73,2024-09-22,West,Card
5949.0,Unknown,,Home Decor,539526,7094.29,19,-0.11,4260.18,2024-09-08,West,
18194.0,Unknown,Female,Misc,636353,5363.97,20,0.86,2344.53,2024-01-22,East,UPI
90930.0,25,,Misc,437045,1037.15,36,0.24,2960.71,2024-09-20,North,
86433.0,30,Male,Electronics,851054,1576.09,-3,,1353.71,2024-10-30,West,
17613.0,Unknown,Male,Electronics,80407,5560.52,12,0.58,1822.34,2025-02-25,Central,
77776.0,Unknown,,Groceries,242860,6531.89,23,0.03,2971.06,2025-02-02,West,UPI
34020.0,Unknown,Female,Toys,664262,6325.51,-2,0.52,4881.39,2023-08-19,Unknown,UPI
76546.0,43,Male,Misc,215576,9869.37,36,0.4,3018.39,2024-02-13,Unknown,UPI
37996.0,Unknown,,Electronics,239870,184.41,-3,0.31,720.04,2025-01-29,South,Cash
49515.0,65,Male,Groceries,894024,5215.45,6,0.23,1605.47,2023-08-22,East,Cash
13558.0,Unknown,Female,Groceries,431343,7435.98,47,0.8,1606.26,2023-09-07,South,Card
26369.0,Unknown,Male,Misc,240650,9375.2,-5,0.35,4596.86,2025-04-02,South,UPI
83873.0,36,Male,Electronics,628789,2476.51,20,0.08,2314.34,2024-12-22,Central,
10323.0,60,Female,Clothing,599428,5915.97,28,1.19,,2025-03-19,East,Cash
79586.0,,,Clothing,773543,1565.77,37,0.27,2444.08,2023-10-22,East,Card
72101.0,44,Male,,239882,5122.29,9,0.67,1128.99,2023-12-06,South,Card
76996.0,64,Female,Groceries,809006,2463.14,25,-0.03,3513.49,2024-01-25,South,
36974.0,Unknown,,,382485,2771.7,9,0.53,1425.18,2025-01-20,South,Card
88124.0,31,,Toys,144858,368.4,45,0.49,494.56,2025-01-03,Unknown,Card
84571.0,Unknown,Male,Misc,990878,1950.17,8,1.19,4095.97,2023-06-27,,
87668.0,32,,Home Decor,923448,1935.7,45,0.84,3477.52,2025-02-19,Unknown,
69916.0,Unknown,Male,Home Decor,90143,7256.41,44,0.13,227.63,2025-02-06,South,Card
99338.0,56,Male,,791694,3932.56,50,0.91,3651.17,2024-07-16,,Cash
41518.0,65,,Electronics,887245,2083.2,31,-0.13,3553.65,2024-07-27,South,Cash
99970.0,63,Male,Toys,613045,3691.37,16,0.59,4077.24,2024-04-08,South,
64072.0,Unknown,Female,Groceries,850251,3405.04,13,0.19,1596.98,2023-06-07,West,
83292.0,Unknown,Female,Electronics,136082,3105.85,-3,0.69,475.03,2024-10-30,Central,
92621.0,Unknown,Male,Misc,28662,,33,-0.09,607.58,2025-01-24,North,Card
89826.0,56,Male,Groceries,231301,822.53,36,0.14,1473.94,2025-05-09,Unknown,
88332.0,Unknown,Male,Groceries,167893,553.11,14,0.31,1632.6,2024-05-23,South,Cash
6511.0,54,Female,Groceries,530582,7431.9,34,0.82,1216.75,2025-01-14,East,
93662.0,Unknown,,Clothing,81888,9039.34,9,0.22,3324.6,2023-07-13,Unknown,Card
62665.0,Unknown,Male,Misc,550591,4219.42,31,1.02,1175.11,2025-04-17,Central,
9583.0,Unknown,Male,Toys,935837,9186.73,38,0.03,1680.64,2024-12-12,Unknown,UPI
93507.0,Unknown,,Misc,969159,8109.38,45,-0.09,2732.96,2025-03-13,Unknown,Cash
65903.0,Unknown,,Home Decor,201483,6530.82,49,0.93,3263.16,2023-10-31,West,UPI
32531.0,56,Male,Electronics,785492,4898.6,15,0.98,1067.58,2024-05-29,West,Card
3384.0,59,Male,Clothing,461259,1019.54,37,0.51,427.91,2025-03-12,West,Cash
88338.0,Unknown,Female,Misc,591468,5738.56,4,0.94,3289.53,2024-12-31,West,UPI
24952.0,30,Male,Groceries,403534,2914.06,37,1.03,2602.31,2024-03-08,South,
12262.0,Unknown,Female,Toys,891120,4963.47,5,0.94,3771.09,2024-03-08,North,Cash
47714.0,56,Male,Groceries,226271,8472.52,2,0.45,1246.82,,South,UPI
53947.0,Unknown,,Toys,953428,8534.54,22,0.57,1423.16,2024-05-13,South,UPI
95476.0,Unknown,,Electronics,927434,3823.57,28,0.72,82.11,2023-05-25,,Card
4929.0,Unknown,Male,Toys,962630,3163.99,1,0.02,2557.77,2024-10-07,Unknown,Card
14685.0,39,,Clothing,892769,4136.83,26,0.55,730.67,2025-03-25,South,Card
,Unknown,Female,Toys,300401,3530.05,48,0.26,355.36,2024-07-24,West,Cash
98337.0,Unknown,Female,Clothing,506947,9254.85,11,0.02,693.48,,West,UPI
77967.0,Unknown,Female,Misc,100386,6117.31,35,0.55,1177.34,2023-07-02,West,Cash
,Unknown,,Toys,468171,6076.8,27,0.99,1442.95,2024-03-09,North,Card
34443.0,Unknown,Female,Home Decor,825607,7238.91,6,0.47,-93.59,2024-12-28,East,Cash
98642.0,28,Female,Electronics,291209,8737.92,33,0.97,1357.42,,West,
62922.0,45,Male,Groceries,697092,,45,0.67,4856.94,2024-04-12,West,UPI
53997.0,Unknown,,Electronics,66189,8802.59,28,0.42,3746.54,2023-06-26,West,Card
45330.0,Unknown,Male,Electronics,344048,9207.45,18,0.81,2909.8,2025-05-07,South,UPI
80901.0,48,Male,Clothing,609726,2657.0,37,0.56,2717.01,2024-02-06,Central,Card
67805.0,Unknown,Male,Misc,629885,3660.48,10,1.18,996.38,2024-11-22,East,UPI
37507.0,Unknown,,Home Decor,968897,971.39,23,-0.11,4009.16,2025-03-26,Unknown,Cash
46917.0,Unknown,Male,Clothing,780755,884.05,47,0.17,1767.88,2023-07-01,Central,Cash
61402.0,50,,Electronics,110856,2922.56,5,0.44,2156.9,2024-11-18,Central,Cash
53532.0,Unknown,Male,Clothing,157419,8983.8,9,-0.01,4295.9,2024-04-06,South,UPI
22032.0,33,Female,Home Decor,120730,6374.15,34,-0.07,3508.68,2023-12-27,South,UPI
9874.0,50,Male,Misc,552880,1275.04,7,0.36,577.05,2023-06-06,South,Card
93124.0,62,Male,Groceries,863627,4312.71,42,0.19,1072.72,2024-02-15,Central,UPI
83066.0,33,Male,Misc,23627,2925.19,14,-0.14,238.85,2023-07-29,West,Card
6697.0,Unknown,,,440427,9523.97,44,-0.13,282.64,2023-07-23,South,UPI
,Unknown,,Groceries,588506,3122.65,7,0.57,2342.28,2024-07-08,South,
42279.0,60,,Clothing,380835,3124.32,11,1.07,1721.96,2023-11-09,South,UPI
,Unknown,,Electronics,423661,6644.97,25,0.16,3217.96,2023-10-01,North,Card
,58,Female,,406973,7200.44,-2,-0.07,1293.48,2024-07-17,Central,
57750.0,Unknown,,Toys,65252,8467.13,36,0.81,,2024-12-03,North,Cash
71276.0,Unknown,,Toys,310675,9206.42,4,0.53,1871.08,2023-12-15,North,Cash
16765.0,30,,Electronics,229823,4640.86,-5,0.15,1684.07,2023-06-02,North,
2720.0,44,,Home Decor,897950,313.33,-2,0.71,2884.49,2025-02-16,East,Card
94249.0,Unknown,,Home Decor,20364,3370.13,40,-0.1,1565.31,2024-11-07,South,Cash
,63,Male,Toys,705794,6270.1,-3,0.44,4263.75,2024-12-14,South,Cash
78280.0,44,Female,Toys,574328,1808.26,13,0.84,259.3,2023-07-30,West,UPI
56199.0,Unknown,Male,Clothing,381401,3940.22,49,0.56,1790.27,2024-10-09,South,UPI
14561.0,38,Male,Clothing,17557,8668.99,24,0.11,3356.46,2023-12-30,South,Card
26527.0,Unknown,Male,Electronics,794933,5673.28,9,0.61,851.11,2024-11-29,East,Cash
73097.0,Unknown,Female,Home Decor,599577,862.42,42,0.1,-77.1,2023-12-19,South,Card
58937.0,20,Male,Electronics,996810,1340.48,10,0.43,1204.95,2023-06-16,East,
32983.0,54,Female,Toys,481155,2137.55,28,1.15,2326.01,2024-05-02,Central,
89736.0,Unknown,Male,Misc,443636,2793.88,17,1.07,1113.19,2024-09-08,,Card
95635.0,62,Male,Home Decor,896183,5467.07,19,-0.05,3444.35,2023-05-31,North,
86513.0,Unknown,,Groceries,551858,5676.88,36,0.72,3346.24,2023-12-14,West,
38591.0,Unknown,Female,,871736,7083.56,8,0.42,1787.31,2023-10-20,North,Card
30489.0,Unknown,Male,Clothing,54413,3344.07,13,1.05,3089.29,2025-04-23,Unknown,Cash
43405.0,58,,Groceries,111255,121.02,45,0.39,3832.23,2024-06-19,Unknown,UPI
63798.0,Unknown,Female,Home Decor,421654,7932.11,9,1.16,1717.92,2024-07-27,West,Card
11160.0,Unknown,Female,Clothing,815888,2264.53,37,0.81,134.84,2025-04-04,West,
92224.0,37,,Clothing,999591,6443.44,7,0.48,3028.97,2024-12-22,Unknown,Cash
13164.0,Unknown,,Groceries,340914,5955.41,47,0.18,,2025-02-08,Unknown,Cash
3704.0,Unknown,Female,Toys,394693,9648.65,46,0.62,1121.37,2023-10-12,Central,Cash
95028.0,61,Female,Groceries,234536,7090.56,12,-0.0,1957.56,2024-01-20,Unknown,Cash
,Unknown,Female,Home Decor,743810,-179.1,48,0.58,955.97,2023-11-06,Unknown,UPI
99175.0,49,,Misc,894602,8928.89,25,0.6,1803.19,2023-08-02,Central,
30963.0,38,,Home Decor,487734,6931.38,19,0.93,4522.61,2024-05-03,East,Card
41885.0,Unknown,,Home Decor,326984,7632.15,6,0.6,1121.69,2023-10-10,Central,Cash
58431.0,Unknown,,,89477,5254.0,41,0.27,2611.22,2024-12-09,North,Cash
61011.0,54,Female,Clothing,599357,9722.67,-2,0.61,2264.11,2023-09-06,South,Card
91143.0,64,Female,Groceries,942669,7377.31,30,0.38,1089.92,2025-03-17,Central,UPI
7528.0,21,,Toys,19289,3320.48,29,0.38,1387.24,2023-12-27,South,Card
37772.0,Unknown,Female,Home Decor,734975,7521.08,27,1.1,155.17,2024-04-16,North,
62593.0,Unknown,,Toys,752635,1787.14,2,-0.08,4743.24,2023-08-08,Central,UPI
95592.0,Unknown,,Groceries,236694,223.04,31,0.51,3636.48,2024-02-12,Central,UPI
18779.0,61,Female,Home Decor,803523,4655.1,31,0.29,4374.16,2025-04-15,Central,
88093.0,Unknown,Male,Home Decor,263829,7641.38,8,0.59,3911.97,2024-10-17,East,
75984.0,Unknown,Male,Toys,246803,9186.68,49,0.69,2121.88,2024-02-18,East,Card
7588.0,Unknown,,Clothing,248105,5942.05,19,0.48,1976.53,2023-09-14,South,UPI
22390.0,34,Female,Clothing,502573,7827.66,32,0.2,2326.57,2023-09-13,West,Cash
26315.0,Unknown,,Home Decor,852577,2868.26,50,0.63,806.86,2023-12-27,East,Card
68924.0,44,,Toys,166455,6344.82,18,0.45,4490.3,2024-10-02,East,UPI
72106.0,Unknown,Female,Clothing,247746,-279.83,28,0.08,803.16,2024-11-16,East,
13679.0,41,Male,Groceries,481340,9280.7,13,0.1,,2023-07-17,North,Card
85999.0,24,Female,Toys,936855,8617.34,30,0.23,929.26,2023-07-06,Central,Cash
29388.0,,Female,Clothing,539347,2989.23,45,0.22,723.05,2023-11-24,East,UPI
75262.0,Unknown,Male,Toys,60401,7847.41,11,0.22,4438.9,2025-05-08,North,UPI
95028.0,Unknown,Male,Clothing,165023,2903.29,27,-0.16,2315.64,2023-12-04,East,
29317.0,Unknown,,Toys,409612,385.2,25,1.01,1281.27,2023-07-16,,
59385.0,32,,Toys,936620,3952.09,14,0.31,3163.5,2023-12-29,North,Card
18519.0,22,,,43445,5500.49,8,,296.54,,Unknown,Cash
75032.0,Unknown,Female,Misc,629948,6929.82,24,-0.17,4440.56,,North,UPI
79599.0,62,Female,Misc,639634,1695.95,33,0.35,1154.89,2025-02-13,East,Cash
72342.0,51,,Toys,703148,59.67,47,-0.12,4427.45,2025-05-10,North,Card
16179.0,58,Female,Home Decor,180430,3404.95,34,1.02,3507.24,2023-08-04,East,
74098.0,37,,Home Decor,852497,2450.59,29,0.72,3039.5,2023-08-31,Unknown,
65312.0,Unknown,,Misc,212911,3440.21,34,0.55,2450.78,2024-04-02,,Cash
52545.0,Unknown,Female,Groceries,699408,6618.88,32,-0.03,1734.09,2024-12-04,Unknown,Card
33708.0,30,Female,Electronics,304743,7447.71,36,0.15,970.76,2024-07-15,South,
22798.0,28,Female,,667960,7509.1,45,0.39,1562.53,2024-07-28,West,Cash
20528.0,33,Male,Electronics,828947,5435.75,36,0.24,2224.99,2023-08-27,South,
86574.0,Unknown,Female,Toys,917363,5802.83,43,,2414.03,2025-03-24,North,
14244.0,Unknown,Male,Toys,580229,8675.06,3,0.26,3532.22,2025-02-12,East,UPI
7556.0,46,Female,Toys,723467,6739.13,32,0.95,4493.71,2024-03-09,East,
69771.0,,Male,Home Decor,124986,2250.25,37,1.12,4577.18,2024-02-27,,UPI
98338.0,41,Male,Misc,383542,1776.52,14,1.01,3004.5,2024-07-08,East,Card
12512.0,44,,Groceries,913203,9958.69,29,0.29,4914.75,2024-11-06,West,
96927.0,Unknown,Male,Toys,289566,6053.61,1,1.02,1406.67,2023-11-02,North,
37527.0,Unknown,Female,Electronics,787916,4055.8,22,0.13,116.7,2024-01-25,Unknown,
35393.0,,Female,Clothing,578072,9816.88,28,0.58,3965.49,2024-09-21,South,Cash
6879.0,30,Female,Clothing,499238,6567.08,2,0.92,843.19,2023-09-28,West,Card
78988.0,52,,Toys,708076,6468.84,39,,881.71,2024-05-16,West,Cash
29044.0,50,Female,Home Decor,324079,360.75,38,-0.05,220.93,,East,UPI
3885.0,22,Female,Misc,225894,1685.57,20,0.72,2810.02,2024-07-05,East,
55100.0,Unknown,Female,Misc,774027,-293.72,3,0.63,2484.14,2023-10-21,North,Card
75616.0,44,Male,Home Decor,617660,4977.5,0,-0.14,1817.66,2025-03-05,West,
91096.0,Unknown,,Home Decor,26160,,47,-0.1,1465.35,2024-11-29,,Card
36653.0,55,Male,Groceries,781299,3734.64,47,0.64,3366.65,2024-10-01,East,UPI
72432.0,Unknown,,Home Decor,209723,7671.96,33,-0.08,1351.91,2024-09-05,West,Card
23728.0,,,Groceries,811218,8021.99,9,0.32,4072.08,2024-03-29,Unknown,
64262.0,Unknown,Female,Groceries,481767,308.41,24,0.52,3211.35,2025-01-16,Central,UPI
17964.0,50,Female,,903627,532.06,9,0.97,1214.07,2024-06-07,West,Cash
88230.0,Unknown,Female,Home Decor,636247,2922.25,31,0.39,1701.78,2024-07-13,South,UPI
11693.0,53,Female,Home Decor,300903,8549.83,36,0.45,4087.96,2024-01-22,East,Cash
34423.0,56,,Groceries,161261,657.43,26,1.05,417.14,2024-03-27,South,Cash
67421.0,24,Female,Groceries,951969,1439.77,30,-0.02,2838.43,2023-06-05,West,Cash
38629.0,37,Male,Toys,447702,622.22,0,0.67,4938.87,2024-11-22,North,UPI
51845.0,28,Male,Misc,113869,9637.84,3,0.89,1885.94,2025-05-04,West,Card
32537.0,41,Female,Electronics,888283,7600.15,-5,0.1,3564.84,2024-03-28,Central,Card
39306.0,,Female,Electronics,409478,3947.38,3,0.58,4987.79,2025-04-19,Unknown,Cash
53132.0,45,Male,Clothing,71084,4925.51,40,0.08,52.41,2024-09-01,South,
23961.0,Unknown,Male,Toys,952999,8325.87,0,1.02,2224.76,2023-12-10,North,Card
60135.0,44,Female,Toys,680029,5386.75,47,-0.03,3540.22,2024-01-23,South,Cash
,Unknown,,Home Decor,92729,1215.23,25,0.72,642.37,2024-12-22,Unknown,Cash
12814.0,Unknown,Female,Clothing,359243,-93.97,25,0.56,2352.46,2024-03-26,West,UPI
34393.0,Unknown,Male,Home Decor,915943,8914.28,29,0.98,330.04,2024-06-15,North,
21538.0,19,Female,Home Decor,162798,2235.42,-2,,1204.32,2024-09-15,Unknown,
47061.0,35,,Electronics,780927,5362.15,12,-0.1,204.61,2025-03-04,North,UPI
40589.0,18,,Groceries,826080,6858.15,50,-0.17,1767.57,2023-12-14,Unknown,
51655.0,27,Male,Electronics,643763,2560.84,24,-0.13,2341.09,2024-04-21,South,
90327.0,30,,Groceries,846714,6952.14,21,0.74,4519.61,2023-06-25,West,
32917.0,Unknown,Male,Electronics,385755,8010.49,46,0.37,4283.83,2024-08-29,North,Cash
31281.0,38,Male,Home Decor,45190,9306.21,25,1.11,906.28,2025-03-07,South,Cash
7717.0,Unknown,Female,Home Decor,649747,997.24,22,0.69,3907.64,2023-10-30,East,Cash
65821.0,40,Female,Clothing,620688,646.37,6,0.08,4185.53,2025-03-28,North,
,Unknown,,Toys,710558,-131.34,46,0.61,3059.73,2023-07-17,East,Card
62777.0,57,Female,Groceries,445902,14.7,36,0.78,1144.5,2024-09-08,Unknown,Cash
86761.0,Unknown,,Home Decor,115827,9376.58,31,0.85,510.35,2024-03-02,West,Card
28899.0,Unknown,,Toys,875971,3793.75,17,0.42,3390.22,2024-05-31,South,UPI
9667.0,Unknown,Female,Misc,161012,4623.84,14,0.23,866.47,2024-07-29,Unknown,
18618.0,Unknown,,Clothing,183770,2621.32,0,0.79,2636.04,2024-10-14,Central,UPI
98189.0,48,Male,Electronics,757917,-272.1,42,0.8,946.09,2024-08-16,,UPI
45840.0,Unknown,,Groceries,363785,785.19,28,0.13,4153.81,2024-04-13,Unknown,
57815.0,64,Female,Home Decor,970973,1061.9,13,0.07,4905.97,2024-01-27,East,Card
75536.0,62,,Toys,873491,1147.61,-3,0.51,3861.32,2024-07-28,South,UPI
52080.0,Unknown,Male,Clothing,674976,9254.25,20,0.16,1008.77,2023-08-04,East,
,Unknown,,Toys,215332,3283.8,41,1.02,1362.96,2023-10-03,West,UPI
13464.0,Unknown,Female,Clothing,275546,2948.57,1,1.01,1435.28,2024-09-17,North,Cash
94231.0,64,Female,Toys,210557,9046.49,10,0.58,3387.46,2023-11-21,South,Cash
,41,,Groceries,547155,-24.71,33,0.57,805.61,2024-08-19,South,
52240.0,Unknown,,Groceries,377452,3325.35,49,0.26,969.99,2024-12-16,South,Card
80435.0,Unknown,Female,,332099,8691.3,5,0.69,4154.01,2023-11-28,North,UPI
47662.0,Unknown,,Electronics,739673,9955.96,27,0.97,2971.25,2025-03-22,North,Card
52221.0,35,Female,Misc,982624,1837.7,24,1.08,866.2,2023-12-01,North,Cash
15501.0,40,Male,Clothing,605346,7837.45,15,0.15,4575.55,2025-02-09,East,Cash
34789.0,55,Male,Toys,532625,3569.4,3,0.23,5.05,2025-01-29,North,UPI
22580.0,Unknown,Female,Toys,13379,-175.03,23,0.84,661.84,2024-09-30,South,Cash
90085.0,58,Male,,297267,1857.03,41,0.63,4011.34,2025-01-06,North,
52441.0,25,,Clothing,841861,4797.8,2,0.87,4978.42,2024-08-30,South,
55339.0,43,Male,Electronics,158511,4827.23,12,0.92,2626.13,2023-11-30,South,UPI
85503.0,Unknown,Female,Misc,388236,7585.97,48,0.26,1528.09,2024-09-06,Unknown,
96756.0,20,,Clothing,259418,6596.33,1,-0.08,2707.98,2023-11-01,East,Card
83981.0,Unknown,Male,Clothing,399005,3779.62,44,0.93,3063.82,2023-05-19,Unknown,Cash
85284.0,Unknown,Male,Groceries,320388,1577.37,24,0.88,1335.23,2024-05-09,,Card
9092.0,60,Male,Clothing,750999,1263.95,45,1.0,931.37,2024-10-03,Central,Card
42194.0,,,Groceries,707341,4385.01,0,0.43,467.49,2024-11-05,Unknown,UPI
31071.0,51,Female,Electronics,401061,4926.24,21,0.72,3722.54,2024-07-18,East,Cash
25683.0,41,,Toys,408897,3423.74,11,1.09,3304.67,2024-01-10,Central,Card
98530.0,Unknown,Female,Home Decor,342177,4649.9,46,0.27,1121.35,2024-01-26,Unknown,UPI
75476.0,30,Male,Electronics,83197,3144.27,1,1.14,2865.89,2024-05-03,,UPI
23280.0,Unknown,Male,Electronics,563231,4378.78,-1,0.95,2288.01,2025-03-12,West,UPI
